id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36413532,Little hideaway at the East Village!,48685332,Carissa,Manhattan,East Village,40.72146,-73.98279,Private room,100,1,0,,,1,0
36414576,Room in Beautiful Bed-Stuy Apartment,45397566,Meru,Brooklyn,Bedford-Stuyvesant,40.69012,-73.93631,Private room,55,1,0,,,1,0
36417250,US Open special 2-bed luxury condo,133288905,Cherie,Manhattan,Midtown,40.75174,-73.97343,Entire home/apt,369,4,0,,,4,0
36417725,Ocenfront Glamping in Queens,273672846,Hectavious,Queens,Breezy Point,40.56546,-73.86968,Private room,250,1,0,,,1,82
36417926,"Room in Beautiful Duplex 4BR 2BA Nostrand -A,C #4",272504878,Lana,Brooklyn,Bedford-Stuyvesant,40.67905,-73.95014,Private room,48,28,2,2019-10-05,0.17,4,163
36418378,Modern studio in Brooklyn with gym,52361438,Nabeela,Brooklyn,Flatbush,40.63804,-73.95957,Entire home/apt,180,1,2,2019-08-11,0.16,1,0
36419291,Wyndham Midtown NYC 1 Bedroom Deluxe Condo,273812306,Kelly,Manhattan,Midtown,40.75288,-73.97269,Hotel room,299,3,0,,,2,0
36419441,Murray Hill Masterpiece,273824202,David,Manhattan,Murray Hill,40.74404,-73.97239,Entire home/apt,169,2,4,2020-07-05,0.30,1,0
36421287,Nice & Lovely room in LIC.5 stops to Times Square,203866020,Karma,Queens,Sunnyside,40.73799,-73.92749,Private room,50,1,32,2020-03-16,2.40,1,179
36421493,20min to Manhattan&Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.7395,-73.92577,Private room,28,30,2,2020-03-31,0.36,10,18
36421632,19min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73853,-73.9277,Private room,44,30,1,2020-02-29,0.18,10,0
36421679,19min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73861,-73.92743,Private room,29,30,2,2020-03-31,0.34,10,0
36421737,19min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.74001,-73.92761,Private room,32,30,0,,,10,30
36421783,19min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73966,-73.92597,Private room,28,30,3,2020-07-20,0.31,10,42
36421864,19min to Manhattan&Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73873,-73.92751,Private room,33,30,3,2020-01-01,0.25,10,1
36422174,Stylish and quiet Apt in heart of the West Village,1410660,Craig,Manhattan,West Village,40.73357,-74.00201,Entire home/apt,250,7,1,2019-08-27,0.08,1,293
36422549,"Large, quiet, sun-drenched Brooklyn apartment!",2847655,Gideon,Brooklyn,Sunset Park,40.66159,-73.99404,Entire home/apt,100,4,0,,,1,3
36423488,Awesome Location - Near Metro!,140961117,Christine & Ben,Manhattan,Harlem,40.81539,-73.94533,Private room,29,30,1,2020-04-30,0.28,10,347
36424509,Quarantene Oasis: Penthouse with Sunset City Views,8411075,Ramiro,Brooklyn,Bushwick,40.69608,-73.9121,Entire home/apt,149,4,17,2020-08-15,1.30,1,68
